q_id,q_group_id,pergunta_orig,query_enviada,tipo_anafora,modo,n_retornados,total_hits_est,tempo_ms,doc_1_id,doc_1_fonte,doc_1_data,doc_1_cat,doc_2_id,doc_3_id,doc_4_id,doc_5_id,doc_6_id,doc_7_id,doc_8_id,doc_9_id,doc_10_id,todos_doc_ids,erro
0134,2701,Qual é a companhia francesa de caminhos-de-ferro ?,Qual é a companhia francesa de caminhos-de-ferro ?,N/A,resolvida,10,1000,114.9,PUBLICO-19940531-123,Publico,1994-05-31,Mundo,PUBLICO-19950817-001,PUBLICO-19950713-012,PUBLICO-19951223-075,PUBLICO-19940111-163,PUBLICO-19950828-107,PUBLICO-19951130-121,PUBLICO-19940601-146,PUBLICO-19940118-131,PUBLICO-19940830-076,PUBLICO-19940531-123|PUBLICO-19950817-001|PUBLICO-19950713-012|PUBLICO-19951223-075|PUBLICO-19940111-163|PUBLICO-19950828-107|PUBLICO-19951130-121|PUBLICO-19940601-146|PUBLICO-19940118-131|PUBLICO-19940830-076,
0135,2702,O que é a Feplam?,O que é a Feplam?,N/A,resolvida,10,1000,20.0,FSP940927-058,Folha,940927,,PUBLICO-19940117-038,PUBLICO-19940602-013,PUBLICO-19941229-012,PUBLICO-19950203-131,FSP941227-014,PUBLICO-19950926-055,PUBLICO-19941022-103,PUBLICO-19941124-082,FSP950827-118,FSP940927-058|PUBLICO-19940117-038|PUBLICO-19940602-013|PUBLICO-19941229-012|PUBLICO-19950203-131|FSP941227-014|PUBLICO-19950926-055|PUBLICO-19941022-103|PUBLICO-19941124-082|FSP950827-118,
0136,2703,Qual a dotação do Prémio Cervantes?,Qual a dotação do Prémio Cervantes?,INALTERADA,resolvida,10,1000,90.9,FSP941025-035,Folha,941025,,PUBLICO-19940422-040,PUBLICO-19940323-143,FSP940424-053,PUBLICO-19941018-137,PUBLICO-19940211-134,PUBLICO-19950405-072,PUBLICO-19950903-070,PUBLICO-19950304-070,FSP941228-010,FSP941025-035|PUBLICO-19940422-040|PUBLICO-19940323-143|FSP940424-053|PUBLICO-19941018-137|PUBLICO-19940211-134|PUBLICO-19950405-072|PUBLICO-19950903-070|PUBLICO-19950304-070|FSP941228-010,
0137,2703,Quem é que ganhou o prémio em 1994?,Quem ganhou o Prémio Cervantes em 1994?,RESOLVIDA,resolvida,10,1000,35.8,PUBLICO-19940531-164,Publico,1994-05-31,Cultura,FSP950730-110,PUBLICO-19940214-028,FSP950512-115,FSP951212-051,PUBLICO-19950325-011,PUBLICO-19950630-138,PUBLICO-19951014-115,PUBLICO-19940502-021,PUBLICO-19940620-025,PUBLICO-19940531-164|FSP950730-110|PUBLICO-19940214-028|FSP950512-115|FSP951212-051|PUBLICO-19950325-011|PUBLICO-19950630-138|PUBLICO-19951014-115|PUBLICO-19940502-021|PUBLICO-19940620-025,
0138,2704,Quem são os co-príncipes de Andorra?,Quem são os co-príncipes de Andorra?,N/A,resolvida,10,1000,70.0,PUBLICO-19950214-132,Publico,1995-02-14,Sociedade,PUBLICO-19950127-139,PUBLICO-19950513-210,PUBLICO-19940413-129,PUBLICO-19950514-099,PUBLICO-19950428-153,PUBLICO-19941123-123,PUBLICO-19940120-008,PUBLICO-19951122-044,PUBLICO-19940209-171,PUBLICO-19950214-132|PUBLICO-19950127-139|PUBLICO-19950513-210|PUBLICO-19940413-129|PUBLICO-19950514-099|PUBLICO-19950428-153|PUBLICO-19941123-123|PUBLICO-19940120-008|PUBLICO-19951122-044|PUBLICO-19940209-171,
0139,2705,Que tipo de tecido é o damasco?,Que tipo de tecido é o damasco?,N/A,resolvida,10,1000,53.7,PUBLICO-19950605-112,Publico,1995-06-05,Cultura,PUBLICO-19940116-074,PUBLICO-19950825-044,PUBLICO-19950704-118,PUBLICO-19940419-145,PUBLICO-19941022-059,PUBLICO-19940411-077,PUBLICO-19940501-027,FSP940108-176,PUBLICO-19940111-039,PUBLICO-19950605-112|PUBLICO-19940116-074|PUBLICO-19950825-044|PUBLICO-19950704-118|PUBLICO-19940419-145|PUBLICO-19941022-059|PUBLICO-19940411-077|PUBLICO-19940501-027|FSP940108-176|PUBLICO-19940111-039,
0140,2706,Quantos jogadores tem uma equipa de voleibol?,Quantos jogadores tem uma equipa de voleibol?,N/A,resolvida,10,1000,103.5,PUBLICO-19941128-039,Publico,1994-11-28,,PUBLICO-19941030-020,PUBLICO-19950930-029,PUBLICO-19941002-028,PUBLICO-19941006-100,PUBLICO-19950519-025,PUBLICO-19950614-025,PUBLICO-19941111-175,PUBLICO-19950520-032,PUBLICO-19950617-031,PUBLICO-19941128-039|PUBLICO-19941030-020|PUBLICO-19950930-029|PUBLICO-19941002-028|PUBLICO-19941006-100|PUBLICO-19950519-025|PUBLICO-19950614-025|PUBLICO-19941111-175|PUBLICO-19950520-032|PUBLICO-19950617-031,
0141,2707,Quando é que viveu Zenão de Eleia?,Quando é que viveu Zenão de Eleia?,N/A,resolvida,10,1000,44.0,PUBLICO-19940824-098,Publico,1994-08-24,Cultura,FSP940807-121,PUBLICO-19950322-141,PUBLICO-19940624-044,PUBLICO-19950522-110,PUBLICO-19940106-132,PUBLICO-19940728-149,PUBLICO-19950508-103,PUBLICO-19951011-132,FSP940813-042,PUBLICO-19940824-098|FSP940807-121|PUBLICO-19950322-141|PUBLICO-19940624-044|PUBLICO-19950522-110|PUBLICO-19940106-132|PUBLICO-19940728-149|PUBLICO-19950508-103|PUBLICO-19951011-132|FSP940813-042,
0142,2708,Qual é a área da Groenlândia?,Qual é a área da Groenlândia?,N/A,resolvida,10,1000,50.1,FSP941117-108,Folha,941117,,FSP950311-069,FSP940807-017,PUBLICO-19941016-100,PUBLICO-19940118-131,PUBLICO-19951129-016,PUBLICO-19951014-146,PUBLICO-19950322-111,PUBLICO-19950315-121,PUBLICO-19950314-146,FSP941117-108|FSP950311-069|FSP940807-017|PUBLICO-19941016-100|PUBLICO-19940118-131|PUBLICO-19951129-016|PUBLICO-19951014-146|PUBLICO-19950322-111|PUBLICO-19950315-121|PUBLICO-19950314-146,
0143,2709,Quem foi a primeira mulher no espaço?,Quem foi a primeira mulher no espaço?,INALTERADA,resolvida,10,1000,85.7,FSP940612-133,Folha,940612,,PUBLICO-19940419-103,PUBLICO-19950831-127,PUBLICO-19940703-133,PUBLICO-19950607-141,PUBLICO-19950322-141,PUBLICO-19941219-047,PUBLICO-19950104-093,PUBLICO-19940111-122,PUBLICO-19940112-153,FSP940612-133|PUBLICO-19940419-103|PUBLICO-19950831-127|PUBLICO-19940703-133|PUBLICO-19950607-141|PUBLICO-19950322-141|PUBLICO-19941219-047|PUBLICO-19950104-093|PUBLICO-19940111-122|PUBLICO-19940112-153,
0144,2709,E a segunda?,Quem foi a segunda mulher no espaço?,RESOLVIDA,resolvida,10,1000,65.8,PUBLICO-19940419-103,Publico,1994-04-19,,PUBLICO-19950924-091,PUBLICO-19951121-126,PUBLICO-19950202-129,PUBLICO-19950221-106,PUBLICO-19950319-102,PUBLICO-19950213-059,PUBLICO-19950417-096,PUBLICO-19950605-112,PUBLICO-19950831-127,PUBLICO-19940419-103|PUBLICO-19950924-091|PUBLICO-19951121-126|PUBLICO-19950202-129|PUBLICO-19950221-106|PUBLICO-19950319-102|PUBLICO-19950213-059|PUBLICO-19950417-096|PUBLICO-19950605-112|PUBLICO-19950831-127,
0145,2710,Diga um jornal libanês.,Diga um jornal libanês.,N/A,resolvida,10,1000,43.6,PUBLICO-19940427-124,Publico,1994-04-27,Mundo,PUBLICO-19951114-084,PUBLICO-19941013-103,FSP950813-139,PUBLICO-19940514-152,FSP940619-016,PUBLICO-19940312-065,PUBLICO-19940930-113,FSP951012-054,FSP951026-012,PUBLICO-19940427-124|PUBLICO-19951114-084|PUBLICO-19941013-103|FSP950813-139|PUBLICO-19940514-152|FSP940619-016|PUBLICO-19940312-065|PUBLICO-19940930-113|FSP951012-054|FSP951026-012,
0146,2711,Quantos refugiados haitianos estão na base de Guantanamo?,Quantos refugiados haitianos estão na base de Guantanamo?,N/A,resolvida,10,1000,98.7,PUBLICO-19940821-037,Publico,1994-08-21,Mundo,PUBLICO-19940826-056,PUBLICO-19940820-050,PUBLICO-19940918-031,PUBLICO-19941012-063,FSP940827-039,FSP940827-040,PUBLICO-19940821-038,PUBLICO-19940511-071,PUBLICO-19940511-062,PUBLICO-19940821-037|PUBLICO-19940826-056|PUBLICO-19940820-050|PUBLICO-19940918-031|PUBLICO-19941012-063|FSP940827-039|FSP940827-040|PUBLICO-19940821-038|PUBLICO-19940511-071|PUBLICO-19940511-062,
0147,2712,Quando foi fundado o Vasco da Gama?,Quando foi fundado o Vasco da Gama?,INALTERADA,resolvida,10,1000,64.9,PUBLICO-19941002-097,Publico,1994-10-02,Sociedade,PUBLICO-19950727-118,PUBLICO-19940905-031,PUBLICO-19940906-045,PUBLICO-19940224-149,FSP940105-126,FSP940103-082,PUBLICO-19950414-107,PUBLICO-19951230-053,PUBLICO-19950129-038,PUBLICO-19941002-097|PUBLICO-19950727-118|PUBLICO-19940905-031|PUBLICO-19940906-045|PUBLICO-19940224-149|FSP940105-126|FSP940103-082|PUBLICO-19950414-107|PUBLICO-19951230-053|PUBLICO-19950129-038,
0148,2712,Por quem foi fundado?,Por quem foi fundado o Vasco da Gama?,RESOLVIDA,resolvida,10,1000,49.9,PUBLICO-19950727-118,Publico,1995-07-27,Nacional,PUBLICO-19940905-031,PUBLICO-19940906-045,PUBLICO-19940224-149,PUBLICO-19950414-107,PUBLICO-19951230-053,PUBLICO-19940223-191,PUBLICO-19940224-151,PUBLICO-19940315-047,PUBLICO-19951128-115,PUBLICO-19950727-118|PUBLICO-19940905-031|PUBLICO-19940906-045|PUBLICO-19940224-149|PUBLICO-19950414-107|PUBLICO-19951230-053|PUBLICO-19940223-191|PUBLICO-19940224-151|PUBLICO-19940315-047|PUBLICO-19951128-115,
0149,2713,Quando nasceu Vasco da Gama?,Quando nasceu Vasco da Gama?,INALTERADA,resolvida,10,1000,34.9,PUBLICO-19950126-136,Publico,1995-01-26,Desporto,PUBLICO-19940224-151,PUBLICO-19940223-191,PUBLICO-19941020-025,PUBLICO-19950428-153,FSP950605-077,PUBLICO-19940622-027,PUBLICO-19950529-090,PUBLICO-19950819-055,PUBLICO-19951018-150,PUBLICO-19950126-136|PUBLICO-19940224-151|PUBLICO-19940223-191|PUBLICO-19941020-025|PUBLICO-19950428-153|FSP950605-077|PUBLICO-19940622-027|PUBLICO-19950529-090|PUBLICO-19950819-055|PUBLICO-19951018-150,
0150,2713,Onde é que ele morreu?,Onde é que Vasco da Gama morreu?,RESOLVIDA,resolvida,10,1000,45.3,PUBLICO-19940605-046,Publico,1994-06-05,Mundo,PUBLICO-19950511-148,PUBLICO-19951105-071,PUBLICO-19940315-047,PUBLICO-19951025-127,PUBLICO-19951026-125,PUBLICO-19940905-030,PUBLICO-19940222-167,PUBLICO-19950129-038,PUBLICO-19950819-055,PUBLICO-19940605-046|PUBLICO-19950511-148|PUBLICO-19951105-071|PUBLICO-19940315-047|PUBLICO-19951025-127|PUBLICO-19951026-125|PUBLICO-19940905-030|PUBLICO-19940222-167|PUBLICO-19950129-038|PUBLICO-19950819-055,
0151,2714,Em que distrito fica Sines?,Em que distrito fica Sines?,N/A,resolvida,10,1000,106.3,PUBLICO-19940805-127,Publico,1994-08-05,Cien_Tecn_Educ,PUBLICO-19950711-118,PUBLICO-19941227-120,PUBLICO-19951119-047,PUBLICO-19951207-059,PUBLICO-19950718-131,PUBLICO-19950719-124,PUBLICO-19950411-094,PUBLICO-19950412-070,FSP951126-199,PUBLICO-19940805-127|PUBLICO-19950711-118|PUBLICO-19941227-120|PUBLICO-19951119-047|PUBLICO-19951207-059|PUBLICO-19950718-131|PUBLICO-19950719-124|PUBLICO-19950411-094|PUBLICO-19950412-070|FSP951126-199,
0152,2715,Qual é a capital de Dublin?,Qual é a capital de Dublin?,N/A,resolvida,10,1000,39.8,PUBLICO-19950103-090,Publico,1995-01-03,,PUBLICO-19941002-082,FSP951129-052,FSP951129-058,PUBLICO-19950123-107,PUBLICO-19940707-047,PUBLICO-19950121-038,PUBLICO-19950119-075,PUBLICO-19940620-043,PUBLICO-19941130-131,PUBLICO-19950103-090|PUBLICO-19941002-082|FSP951129-052|FSP951129-058|PUBLICO-19950123-107|PUBLICO-19940707-047|PUBLICO-19950121-038|PUBLICO-19950119-075|PUBLICO-19940620-043|PUBLICO-19941130-131,
0153,2716,Em que ano é que Halle Berry venceu o Óscar?,Em que ano é que Halle Berry venceu o Óscar?,N/A,resolvida,10,1000,70.1,PUBLICO-19940823-090,Publico,1994-08-23,Cultura,PUBLICO-19950310-025,FSP940517-063,PUBLICO-19940820-149,PUBLICO-19950516-134,PUBLICO-19950620-157,PUBLICO-19950531-136,PUBLICO-19940809-079,FSP950124-120,PUBLICO-19950412-124,PUBLICO-19940823-090|PUBLICO-19950310-025|FSP940517-063|PUBLICO-19940820-149|PUBLICO-19950516-134|PUBLICO-19950620-157|PUBLICO-19950531-136|PUBLICO-19940809-079|FSP950124-120|PUBLICO-19950412-124,
0154,2717,Por que estados corre o Havel?,Por que estados corre o Havel?,N/A,resolvida,10,1000,105.1,PUBLICO-19950330-138,Publico,1995-03-30,Sociedade,PUBLICO-19950515-123,PUBLICO-19950922-120,FSP950128-074,PUBLICO-19950912-059,PUBLICO-19950923-050,PUBLICO-19940219-038,PUBLICO-19950624-210,PUBLICO-19941004-114,PUBLICO-19940203-152,PUBLICO-19950330-138|PUBLICO-19950515-123|PUBLICO-19950922-120|FSP950128-074|PUBLICO-19950912-059|PUBLICO-19950923-050|PUBLICO-19940219-038|PUBLICO-19950624-210|PUBLICO-19941004-114|PUBLICO-19940203-152,
0155,2718,Diga um escritor irlandês.,Diga um escritor irlandês.,N/A,resolvida,10,1000,69.5,FSP940710-126,Folha,940710,,PUBLICO-19940125-126,PUBLICO-19951009-104,PUBLICO-19951121-050,PUBLICO-19950326-104,PUBLICO-19940630-008,PUBLICO-19951204-102,FSP940313-185,PUBLICO-19940808-007,PUBLICO-19940306-123,FSP940710-126|PUBLICO-19940125-126|PUBLICO-19951009-104|PUBLICO-19951121-050|PUBLICO-19950326-104|PUBLICO-19940630-008|PUBLICO-19951204-102|FSP940313-185|PUBLICO-19940808-007|PUBLICO-19940306-123,
0156,2719,Quem foi Carl Barks?,Quem foi Carl Barks?,INALTERADA,resolvida,10,1000,57.8,FSP950501-103,Folha,950501,FOLHATEEN,PUBLICO-19940309-127,PUBLICO-19940319-182,PUBLICO-19951111-008,PUBLICO-19940610-007,PUBLICO-19950731-042,PUBLICO-19940426-106,PUBLICO-19950130-088,PUBLICO-19950807-017,PUBLICO-19940109-106,FSP950501-103|PUBLICO-19940309-127|PUBLICO-19940319-182|PUBLICO-19951111-008|PUBLICO-19940610-007|PUBLICO-19950731-042|PUBLICO-19940426-106|PUBLICO-19950130-088|PUBLICO-19950807-017|PUBLICO-19940109-106,
0157,2719,Onde é que ele nasceu?,Onde é que Carl Barks nasceu?,RESOLVIDA,resolvida,10,1000,40.1,FSP951217-113,Folha,951217,MAIS!,PUBLICO-19940309-127,PUBLICO-19940319-182,FSP950501-103,PUBLICO-19940925-072,PUBLICO-19940710-065,PUBLICO-19941015-057,PUBLICO-19940224-048,PUBLICO-19940409-176,PUBLICO-19950805-022,FSP951217-113|PUBLICO-19940309-127|PUBLICO-19940319-182|FSP950501-103|PUBLICO-19940925-072|PUBLICO-19940710-065|PUBLICO-19941015-057|PUBLICO-19940224-048|PUBLICO-19940409-176|PUBLICO-19950805-022,
0158,2719,Quem eram os pais dele?,Quem eram os pais de Carl Barks?,RESOLVIDA,resolvida,10,1000,53.6,PUBLICO-19940625-106,Publico,1994-06-25,Diversos,PUBLICO-19940409-176,PUBLICO-19940904-105,PUBLICO-19950130-088,PUBLICO-19951207-086,PUBLICO-19940109-106,PUBLICO-19950522-110,FSP950430-122,FSP950813-128,PUBLICO-19950828-110,PUBLICO-19940625-106|PUBLICO-19940409-176|PUBLICO-19940904-105|PUBLICO-19950130-088|PUBLICO-19951207-086|PUBLICO-19940109-106|PUBLICO-19950522-110|FSP950430-122|FSP950813-128|PUBLICO-19950828-110,
0159,2720,O que é um kilt?,O que é um kilt?,N/A,resolvida,10,1000,26.5,FSP950107-088,Folha,950107,ILUSTRADA,FSP950406-114,PUBLICO-19950603-009,PUBLICO-19950604-007,FSP950615-107,FSP940901-092,FSP940707-088,FSP941030-155,FSP941101-079,FSP940716-110,FSP950107-088|FSP950406-114|PUBLICO-19950603-009|PUBLICO-19950604-007|FSP950615-107|FSP940901-092|FSP940707-088|FSP941030-155|FSP941101-079|FSP940716-110,
0160,2721,Quem realizou «Os Pássaros»?,Quem realizou «Os Pássaros»?,N/A,resolvida,10,1000,48.4,PUBLICO-19950804-013,Publico,1995-08-04,Cultura,PUBLICO-19950301-001,PUBLICO-19950508-119,PUBLICO-19950607-150,PUBLICO-19951003-060,PUBLICO-19940406-111,PUBLICO-19940730-018,PUBLICO-19940520-109,PUBLICO-19950408-187,FSP951221-005,PUBLICO-19950804-013|PUBLICO-19950301-001|PUBLICO-19950508-119|PUBLICO-19950607-150|PUBLICO-19951003-060|PUBLICO-19940406-111|PUBLICO-19940730-018|PUBLICO-19940520-109|PUBLICO-19950408-187|FSP951221-005,
0161,2722,Quantos filmes realizou Jean Vigo?,Quantos filmes realizou Jean Vigo?,INALTERADA,resolvida,10,1000,63.4,PUBLICO-19940810-082,Publico,1994-08-10,Cultura,PUBLICO-19950221-005,PUBLICO-19940330-110,FSP950324-130,PUBLICO-19950513-147,PUBLICO-19950301-078,PUBLICO-19950430-130,PUBLICO-19950204-167,PUBLICO-19950404-148,PUBLICO-19950614-114,PUBLICO-19940810-082|PUBLICO-19950221-005|PUBLICO-19940330-110|FSP950324-130|PUBLICO-19950513-147|PUBLICO-19950301-078|PUBLICO-19950430-130|PUBLICO-19950204-167|PUBLICO-19950404-148|PUBLICO-19950614-114,
0162,2722,Diga um desses filmes.,Diga um filme realizado por Jean Vigo.,RESOLVIDA,resolvida,10,1000,110.9,PUBLICO-19950518-013,Publico,1995-05-18,Cultura,PUBLICO-19950504-021,PUBLICO-19940112-141,PUBLICO-19940911-002,PUBLICO-19941119-006,PUBLICO-19940128-134,PUBLICO-19940224-131,PUBLICO-19941115-021,PUBLICO-19941012-123,FSP950131-133,PUBLICO-19950518-013|PUBLICO-19950504-021|PUBLICO-19940112-141|PUBLICO-19940911-002|PUBLICO-19941119-006|PUBLICO-19940128-134|PUBLICO-19940224-131|PUBLICO-19941115-021|PUBLICO-19941012-123|FSP950131-133,
0163,2723,Qual o comprimento da Ponte do Øresund?,Qual o comprimento da Ponte do Øresund?,N/A,resolvida,10,1000,77.0,PUBLICO-19941028-134,Publico,1994-10-28,Economia,PUBLICO-19940226-095,PUBLICO-19940126-102,PUBLICO-19950717-047,PUBLICO-19950717-055,PUBLICO-19940501-086,PUBLICO-19950902-077,PUBLICO-19950903-041,PUBLICO-19950710-058,PUBLICO-19950814-098,PUBLICO-19941028-134|PUBLICO-19940226-095|PUBLICO-19940126-102|PUBLICO-19950717-047|PUBLICO-19950717-055|PUBLICO-19940501-086|PUBLICO-19950902-077|PUBLICO-19950903-041|PUBLICO-19950710-058|PUBLICO-19950814-098,
0164,2724,Que companhia está baseada no Aeroporto Ben Gurion?,Que companhia está baseada no Aeroporto Ben Gurion?,N/A,resolvida,10,1000,108.2,PUBLICO-19940301-004,Publico,1994-03-01,Cultura,PUBLICO-19950601-125,PUBLICO-19940301-112,PUBLICO-19950618-042,PUBLICO-19941004-114,PUBLICO-19940604-038,PUBLICO-19941125-108,PUBLICO-19950331-035,FSP941203-019,PUBLICO-19940321-087,PUBLICO-19940301-004|PUBLICO-19950601-125|PUBLICO-19940301-112|PUBLICO-19950618-042|PUBLICO-19941004-114|PUBLICO-19940604-038|PUBLICO-19941125-108|PUBLICO-19950331-035|FSP941203-019|PUBLICO-19940321-087,
0165,2725,Que navio americano foi afundado em Pearl Harbor in 1941?,Que navio americano foi afundado em Pearl Harbor em 1941?,INALTERADA,resolvida,10,1000,81.5,PUBLICO-19941006-034,Publico,1994-10-06,Cien_Tecn_Educ,PUBLICO-19941011-050,PUBLICO-19950225-132,FSP950508-113,FSP950508-121,FSP940807-116,PUBLICO-19950212-068,PUBLICO-19941124-006,PUBLICO-19941005-048,PUBLICO-19940820-054,PUBLICO-19941006-034|PUBLICO-19941011-050|PUBLICO-19950225-132|FSP950508-113|FSP950508-121|FSP940807-116|PUBLICO-19950212-068|PUBLICO-19941124-006|PUBLICO-19941005-048|PUBLICO-19940820-054,
0166,2725,E que navio japonês?,Que navio japonês foi afundado em Pearl Harbor em 1941?,RESOLVIDA,resolvida,10,1000,25.0,PUBLICO-19950225-132,Publico,1995-02-25,Sociedade,FSP941023-065,FSP950508-121,PUBLICO-19950524-121,PUBLICO-19950223-113,PUBLICO-19950127-105,FSP951216-118,PUBLICO-19950512-052,PUBLICO-19950208-053,FSP940831-036,PUBLICO-19950225-132|FSP941023-065|FSP950508-121|PUBLICO-19950524-121|PUBLICO-19950223-113|PUBLICO-19950127-105|FSP951216-118|PUBLICO-19950512-052|PUBLICO-19950208-053|FSP940831-036,
0167,2726,O que é o Crescente Fértil?,O que é o Crescente Fértil?,N/A,resolvida,10,1000,54.8,PUBLICO-19940521-140,Publico,1994-05-21,Sociedade,PUBLICO-19950115-046,PUBLICO-19950702-036,PUBLICO-19950205-037,PUBLICO-19941018-066,PUBLICO-19950618-137,PUBLICO-19950819-048,PUBLICO-19950912-119,PUBLICO-19940813-097,PUBLICO-19940409-176,PUBLICO-19940521-140|PUBLICO-19950115-046|PUBLICO-19950702-036|PUBLICO-19950205-037|PUBLICO-19941018-066|PUBLICO-19950618-137|PUBLICO-19950819-048|PUBLICO-19950912-119|PUBLICO-19940813-097|PUBLICO-19940409-176,
0168,2727,Diga um clube de futebol de Campinas.,Diga um clube de futebol de Campinas.,INALTERADA,resolvida,10,1000,55.6,PUBLICO-19940601-022,Publico,1994-06-01,Desporto,PUBLICO-19941108-106,PUBLICO-19951220-011,PUBLICO-19940605-109,PUBLICO-19950130-031,PUBLICO-19941112-020,PUBLICO-19941205-032,PUBLICO-19940201-110,PUBLICO-19950301-010,PUBLICO-19950513-085,PUBLICO-19940601-022|PUBLICO-19941108-106|PUBLICO-19951220-011|PUBLICO-19940605-109|PUBLICO-19950130-031|PUBLICO-19941112-020|PUBLICO-19941205-032|PUBLICO-19940201-110|PUBLICO-19950301-010|PUBLICO-19950513-085,
0169,2727,E um de Belo Horizonte.,Diga um clube de futebol de Belo Horizonte.,RESOLVIDA,resolvida,10,1000,36.5,PUBLICO-19950323-119,Publico,1995-03-23,Diversos,FSP950609-010,FSP951016-089,PUBLICO-19941205-032,PUBLICO-19950307-022,PUBLICO-19950326-018,PUBLICO-19940903-139,PUBLICO-19940601-022,PUBLICO-19941108-106,PUBLICO-19951220-011,PUBLICO-19950323-119|FSP950609-010|FSP951016-089|PUBLICO-19941205-032|PUBLICO-19950307-022|PUBLICO-19950326-018|PUBLICO-19940903-139|PUBLICO-19940601-022|PUBLICO-19941108-106|PUBLICO-19951220-011,
0170,2728,Qual a capital do Mato Grosso?,Qual a capital do Mato Grosso?,N/A,resolvida,10,1000,73.9,FSP950409-031,Folha,950409,BRASIL,PUBLICO-19940618-163,PUBLICO-19940621-117,FSP940102-072,FSP951030-022,FSP940219-132,FSP940417-083,FSP951112-012,FSP950205-132,FSP950129-076,FSP950409-031|PUBLICO-19940618-163|PUBLICO-19940621-117|FSP940102-072|FSP951030-022|FSP940219-132|FSP940417-083|FSP951112-012|FSP950205-132|FSP950129-076,
0171,2729,Quem foi o oitavo marido de Elizabeth Taylor?,Quem foi o oitavo marido de Elizabeth Taylor?,INALTERADA,resolvida,10,1000,107.7,PUBLICO-19941227-126,Publico,1994-12-27,Sociedade,PUBLICO-19950307-138,PUBLICO-19951102-059,PUBLICO-19940223-191,PUBLICO-19940224-151,PUBLICO-19940218-098,PUBLICO-19940605-090,PUBLICO-19940709-015,PUBLICO-19950116-013,FSP951023-103,PUBLICO-19941227-126|PUBLICO-19950307-138|PUBLICO-19951102-059|PUBLICO-19940223-191|PUBLICO-19940224-151|PUBLICO-19940218-098|PUBLICO-19940605-090|PUBLICO-19940709-015|PUBLICO-19950116-013|FSP951023-103,
0172,2729,Quando é que eles se casaram?,Quando é que Elizabeth Taylor e o seu oitavo marido se casaram?,RESOLVIDA,resolvida,10,1000,59.5,FSP940614-002,Folha,940614,,PUBLICO-19940324-116,PUBLICO-19940223-115,PUBLICO-19941117-120,PUBLICO-19940810-083,PUBLICO-19950811-003,PUBLICO-19940321-114,PUBLICO-19941007-142,PUBLICO-19951004-135,PUBLICO-19950506-005,FSP940614-002|PUBLICO-19940324-116|PUBLICO-19940223-115|PUBLICO-19941117-120|PUBLICO-19940810-083|PUBLICO-19950811-003|PUBLICO-19940321-114|PUBLICO-19941007-142|PUBLICO-19951004-135|PUBLICO-19950506-005,
0173,2729,Qual é a nacionalidade dela?,Qual é a nacionalidade de Elizabeth Taylor?,RESOLVIDA,resolvida,10,1000,76.1,PUBLICO-19951017-115,Publico,1995-10-17,Mundo,PUBLICO-19951019-146,PUBLICO-19941008-006,PUBLICO-19950319-054,PUBLICO-19950912-110,PUBLICO-19950913-115,PUBLICO-19951128-103,FSP940220-166,FSP950917-148,PUBLICO-19941227-071,PUBLICO-19951017-115|PUBLICO-19951019-146|PUBLICO-19941008-006|PUBLICO-19950319-054|PUBLICO-19950912-110|PUBLICO-19950913-115|PUBLICO-19951128-103|FSP940220-166|FSP950917-148|PUBLICO-19941227-071,
0174,2730,Quantos gêneros tem o alemão?,Quantos gêneros tem o alemão?,INALTERADA,resolvida,10,1000,53.5,PUBLICO-19940509-100,Publico,1994-05-09,Mundo,PUBLICO-19951205-166,FSP951002-147,PUBLICO-19950531-135,FSP950430-132,PUBLICO-19940201-098,PUBLICO-19940905-030,PUBLICO-19940601-087,FSP941229-091,PUBLICO-19940125-007,PUBLICO-19940509-100|PUBLICO-19951205-166|FSP951002-147|PUBLICO-19950531-135|FSP950430-132|PUBLICO-19940201-098|PUBLICO-19940905-030|PUBLICO-19940601-087|FSP941229-091|PUBLICO-19940125-007,
0175,2730,E quantos tem o romanche?,Quantos gêneros gramaticais tem o romanche?,RESOLVIDA,resolvida,10,1000,49.2,PUBLICO-19940623-116,Publico,1994-06-23,Cultura,FSP940227-203,PUBLICO-19940125-007,FSP941009-097,FSP950225-075,PUBLICO-19950417-008,PUBLICO-19941102-085,PUBLICO-19951205-110,FSP950104-095,FSP940220-172,PUBLICO-19940623-116|FSP940227-203|PUBLICO-19940125-007|FSP941009-097|FSP950225-075|PUBLICO-19950417-008|PUBLICO-19941102-085|PUBLICO-19951205-110|FSP950104-095|FSP940220-172,
0176,2731,Quanto tempo reinou Ramsés II?,Quanto tempo reinou Ramsés II?,INALTERADA,resolvida,10,1000,41.9,PUBLICO-19950315-110,Publico,1995-03-15,,PUBLICO-19950608-016,PUBLICO-19940615-150,PUBLICO-19940104-107,PUBLICO-19940611-045,PUBLICO-19950528-041,PUBLICO-19940526-089,PUBLICO-19940819-114,PUBLICO-19941109-139,PUBLICO-19950329-004,PUBLICO-19950315-110|PUBLICO-19950608-016|PUBLICO-19940615-150|PUBLICO-19940104-107|PUBLICO-19940611-045|PUBLICO-19950528-041|PUBLICO-19940526-089|PUBLICO-19940819-114|PUBLICO-19941109-139|PUBLICO-19950329-004,
