q_id,q_group_id,pergunta_orig,query_enviada,tipo_anafora,modo,n_retornados,total_hits_est,tempo_ms,doc_1_id,doc_1_fonte,doc_1_data,doc_1_cat,doc_2_id,doc_3_id,doc_4_id,doc_5_id,doc_6_id,doc_7_id,doc_8_id,doc_9_id,doc_10_id,todos_doc_ids,erro
0138,2704,Quem são os co-príncipes de Andorra?,Quem são os co-príncipes de Andorra?,N/A,original,10,1000,68.6,PUBLICO-19950214-132,Publico,1995-02-14,Sociedade,PUBLICO-19950127-139,PUBLICO-19950513-210,PUBLICO-19940413-129,PUBLICO-19950514-099,PUBLICO-19950428-153,PUBLICO-19941123-123,PUBLICO-19940120-008,PUBLICO-19951122-044,PUBLICO-19940209-171,PUBLICO-19950214-132|PUBLICO-19950127-139|PUBLICO-19950513-210|PUBLICO-19940413-129|PUBLICO-19950514-099|PUBLICO-19950428-153|PUBLICO-19941123-123|PUBLICO-19940120-008|PUBLICO-19951122-044|PUBLICO-19940209-171,
0139,2705,Que tipo de tecido é o damasco?,Que tipo de tecido é o damasco?,N/A,original,10,1000,74.2,PUBLICO-19950605-112,Publico,1995-06-05,Cultura,PUBLICO-19940116-074,PUBLICO-19950825-044,PUBLICO-19950704-118,PUBLICO-19940419-145,PUBLICO-19941022-059,PUBLICO-19940411-077,PUBLICO-19940501-027,FSP940108-176,PUBLICO-19940111-039,PUBLICO-19950605-112|PUBLICO-19940116-074|PUBLICO-19950825-044|PUBLICO-19950704-118|PUBLICO-19940419-145|PUBLICO-19941022-059|PUBLICO-19940411-077|PUBLICO-19940501-027|FSP940108-176|PUBLICO-19940111-039,
0140,2706,Quantos jogadores tem uma equipa de voleibol?,Quantos jogadores tem uma equipa de voleibol?,N/A,original,10,1000,83.6,PUBLICO-19941128-039,Publico,1994-11-28,,PUBLICO-19941030-020,PUBLICO-19950930-029,PUBLICO-19941002-028,PUBLICO-19941006-100,PUBLICO-19950519-025,PUBLICO-19950614-025,PUBLICO-19941111-175,PUBLICO-19950520-032,PUBLICO-19950617-031,PUBLICO-19941128-039|PUBLICO-19941030-020|PUBLICO-19950930-029|PUBLICO-19941002-028|PUBLICO-19941006-100|PUBLICO-19950519-025|PUBLICO-19950614-025|PUBLICO-19941111-175|PUBLICO-19950520-032|PUBLICO-19950617-031,
0141,2707,Quando é que viveu Zenão de Eleia?,Quando é que viveu Zenão de Eleia?,N/A,original,10,1000,32.8,PUBLICO-19940824-098,Publico,1994-08-24,Cultura,FSP940807-121,PUBLICO-19950322-141,PUBLICO-19940624-044,PUBLICO-19950522-110,PUBLICO-19940106-132,PUBLICO-19940728-149,PUBLICO-19950508-103,PUBLICO-19951011-132,FSP940813-042,PUBLICO-19940824-098|FSP940807-121|PUBLICO-19950322-141|PUBLICO-19940624-044|PUBLICO-19950522-110|PUBLICO-19940106-132|PUBLICO-19940728-149|PUBLICO-19950508-103|PUBLICO-19951011-132|FSP940813-042,
0142,2708,Qual é a área da Groenlândia?,Qual é a área da Groenlândia?,N/A,original,10,1000,50.3,FSP941117-108,Folha,941117,,FSP950311-069,FSP940807-017,PUBLICO-19941016-100,PUBLICO-19940118-131,PUBLICO-19951129-016,PUBLICO-19951014-146,PUBLICO-19950322-111,PUBLICO-19950315-121,PUBLICO-19950314-146,FSP941117-108|FSP950311-069|FSP940807-017|PUBLICO-19941016-100|PUBLICO-19940118-131|PUBLICO-19951129-016|PUBLICO-19951014-146|PUBLICO-19950322-111|PUBLICO-19950315-121|PUBLICO-19950314-146,
0143,2709,Quem foi a primeira mulher no espaço?,Quem foi a primeira mulher no espaço?,N/A,original,10,1000,93.2,FSP940612-133,Folha,940612,,PUBLICO-19940419-103,PUBLICO-19950831-127,PUBLICO-19940703-133,PUBLICO-19950607-141,PUBLICO-19950322-141,PUBLICO-19941219-047,PUBLICO-19950104-093,PUBLICO-19940111-122,PUBLICO-19940112-153,FSP940612-133|PUBLICO-19940419-103|PUBLICO-19950831-127|PUBLICO-19940703-133|PUBLICO-19950607-141|PUBLICO-19950322-141|PUBLICO-19941219-047|PUBLICO-19950104-093|PUBLICO-19940111-122|PUBLICO-19940112-153,
0144,2709,E a segunda?,E a segunda?,N/A,original,10,1000,35.0,FSP941217-053,Folha,941217,,FSP950111-054,FSP950430-194,PUBLICO-19950817-086,PUBLICO-19951207-071,FSP940710-171,FSP950907-059,PUBLICO-19950525-130,FSP950129-055,PUBLICO-19940429-137,FSP941217-053|FSP950111-054|FSP950430-194|PUBLICO-19950817-086|PUBLICO-19951207-071|FSP940710-171|FSP950907-059|PUBLICO-19950525-130|FSP950129-055|PUBLICO-19940429-137,
0145,2710,Diga um jornal libanês.,Diga um jornal libanês.,N/A,original,10,1000,47.9,PUBLICO-19940427-124,Publico,1994-04-27,Mundo,PUBLICO-19951114-084,PUBLICO-19941013-103,FSP950813-139,PUBLICO-19940514-152,FSP940619-016,PUBLICO-19940312-065,PUBLICO-19940930-113,FSP951012-054,FSP951026-012,PUBLICO-19940427-124|PUBLICO-19951114-084|PUBLICO-19941013-103|FSP950813-139|PUBLICO-19940514-152|FSP940619-016|PUBLICO-19940312-065|PUBLICO-19940930-113|FSP951012-054|FSP951026-012,
0146,2711,Quantos refugiados haitianos estão na base de Guantanamo?,Quantos refugiados haitianos estão na base de Guantanamo?,N/A,original,10,1000,124.5,PUBLICO-19940821-037,Publico,1994-08-21,Mundo,PUBLICO-19940826-056,PUBLICO-19940820-050,PUBLICO-19940918-031,PUBLICO-19941012-063,FSP940827-039,FSP940827-040,PUBLICO-19940821-038,PUBLICO-19940511-071,PUBLICO-19940511-062,PUBLICO-19940821-037|PUBLICO-19940826-056|PUBLICO-19940820-050|PUBLICO-19940918-031|PUBLICO-19941012-063|FSP940827-039|FSP940827-040|PUBLICO-19940821-038|PUBLICO-19940511-071|PUBLICO-19940511-062,
0147,2712,Quando foi fundado o Vasco da Gama?,Quando foi fundado o Vasco da Gama?,N/A,original,10,1000,72.4,PUBLICO-19941002-097,Publico,1994-10-02,Sociedade,PUBLICO-19950727-118,PUBLICO-19940905-031,PUBLICO-19940906-045,PUBLICO-19940224-149,FSP940105-126,FSP940103-082,PUBLICO-19950414-107,PUBLICO-19951230-053,PUBLICO-19950129-038,PUBLICO-19941002-097|PUBLICO-19950727-118|PUBLICO-19940905-031|PUBLICO-19940906-045|PUBLICO-19940224-149|FSP940105-126|FSP940103-082|PUBLICO-19950414-107|PUBLICO-19951230-053|PUBLICO-19950129-038,
0148,2712,Por quem foi fundado?,Por quem foi fundado?,N/A,original,10,1000,43.6,PUBLICO-19950516-040,Publico,1995-05-16,Cien_Tecn_Educ,PUBLICO-19940314-045,FSP940319-144,PUBLICO-19940719-111,PUBLICO-19941012-130,FSP951130-169,PUBLICO-19940712-145,FSP940331-179,PUBLICO-19940428-108,PUBLICO-19950213-113,PUBLICO-19950516-040|PUBLICO-19940314-045|FSP940319-144|PUBLICO-19940719-111|PUBLICO-19941012-130|FSP951130-169|PUBLICO-19940712-145|FSP940331-179|PUBLICO-19940428-108|PUBLICO-19950213-113,
0149,2713,Quando nasceu Vasco da Gama?,Quando nasceu Vasco da Gama?,N/A,original,10,1000,57.3,PUBLICO-19950126-136,Publico,1995-01-26,Desporto,PUBLICO-19940224-151,PUBLICO-19940223-191,PUBLICO-19941020-025,PUBLICO-19950428-153,FSP950605-077,PUBLICO-19940622-027,PUBLICO-19950529-090,PUBLICO-19950819-055,PUBLICO-19951018-150,PUBLICO-19950126-136|PUBLICO-19940224-151|PUBLICO-19940223-191|PUBLICO-19941020-025|PUBLICO-19950428-153|FSP950605-077|PUBLICO-19940622-027|PUBLICO-19950529-090|PUBLICO-19950819-055|PUBLICO-19951018-150,
0150,2713,Onde é que ele morreu?,Onde é que ele morreu?,N/A,original,10,1000,47.7,PUBLICO-19950616-160,Publico,1995-06-16,,PUBLICO-19940403-087,PUBLICO-19950410-013,FSP951212-142,FSP950514-114,PUBLICO-19951207-086,PUBLICO-19950522-113,FSP950730-111,FSP940505-085,PUBLICO-19940106-131,PUBLICO-19950616-160|PUBLICO-19940403-087|PUBLICO-19950410-013|FSP951212-142|FSP950514-114|PUBLICO-19951207-086|PUBLICO-19950522-113|FSP950730-111|FSP940505-085|PUBLICO-19940106-131,
0151,2714,Em que distrito fica Sines?,Em que distrito fica Sines?,N/A,original,10,1000,122.8,PUBLICO-19940805-127,Publico,1994-08-05,Cien_Tecn_Educ,PUBLICO-19950711-118,PUBLICO-19941227-120,PUBLICO-19951119-047,PUBLICO-19951207-059,PUBLICO-19950718-131,PUBLICO-19950719-124,PUBLICO-19950411-094,PUBLICO-19950412-070,FSP951126-199,PUBLICO-19940805-127|PUBLICO-19950711-118|PUBLICO-19941227-120|PUBLICO-19951119-047|PUBLICO-19951207-059|PUBLICO-19950718-131|PUBLICO-19950719-124|PUBLICO-19950411-094|PUBLICO-19950412-070|FSP951126-199,
0152,2715,Qual é a capital de Dublin?,Qual é a capital de Dublin?,N/A,original,10,1000,46.6,PUBLICO-19950103-090,Publico,1995-01-03,,PUBLICO-19941002-082,FSP951129-052,FSP951129-058,PUBLICO-19950123-107,PUBLICO-19940707-047,PUBLICO-19950121-038,PUBLICO-19950119-075,PUBLICO-19940620-043,PUBLICO-19941130-131,PUBLICO-19950103-090|PUBLICO-19941002-082|FSP951129-052|FSP951129-058|PUBLICO-19950123-107|PUBLICO-19940707-047|PUBLICO-19950121-038|PUBLICO-19950119-075|PUBLICO-19940620-043|PUBLICO-19941130-131,
0153,2716,Em que ano é que Halle Berry venceu o Óscar?,Em que ano é que Halle Berry venceu o Óscar?,N/A,original,10,1000,86.1,PUBLICO-19940823-090,Publico,1994-08-23,Cultura,PUBLICO-19950310-025,FSP940517-063,PUBLICO-19940820-149,PUBLICO-19950516-134,PUBLICO-19950620-157,PUBLICO-19950531-136,PUBLICO-19940809-079,FSP950124-120,PUBLICO-19950412-124,PUBLICO-19940823-090|PUBLICO-19950310-025|FSP940517-063|PUBLICO-19940820-149|PUBLICO-19950516-134|PUBLICO-19950620-157|PUBLICO-19950531-136|PUBLICO-19940809-079|FSP950124-120|PUBLICO-19950412-124,
0154,2717,Por que estados corre o Havel?,Por que estados corre o Havel?,N/A,original,10,1000,130.3,PUBLICO-19950330-138,Publico,1995-03-30,Sociedade,PUBLICO-19950515-123,PUBLICO-19950922-120,FSP950128-074,PUBLICO-19950912-059,PUBLICO-19950923-050,PUBLICO-19940219-038,PUBLICO-19950624-210,PUBLICO-19941004-114,PUBLICO-19940203-152,PUBLICO-19950330-138|PUBLICO-19950515-123|PUBLICO-19950922-120|FSP950128-074|PUBLICO-19950912-059|PUBLICO-19950923-050|PUBLICO-19940219-038|PUBLICO-19950624-210|PUBLICO-19941004-114|PUBLICO-19940203-152,
0155,2718,Diga um escritor irlandês.,Diga um escritor irlandês.,N/A,original,10,1000,94.7,FSP940710-126,Folha,940710,,PUBLICO-19940125-126,PUBLICO-19951009-104,PUBLICO-19951121-050,PUBLICO-19950326-104,PUBLICO-19940630-008,PUBLICO-19951204-102,FSP940313-185,PUBLICO-19940808-007,PUBLICO-19940306-123,FSP940710-126|PUBLICO-19940125-126|PUBLICO-19951009-104|PUBLICO-19951121-050|PUBLICO-19950326-104|PUBLICO-19940630-008|PUBLICO-19951204-102|FSP940313-185|PUBLICO-19940808-007|PUBLICO-19940306-123,
0156,2719,Quem foi Carl Barks?,Quem foi Carl Barks?,N/A,original,10,1000,65.1,FSP950501-103,Folha,950501,FOLHATEEN,PUBLICO-19940309-127,PUBLICO-19940319-182,PUBLICO-19951111-008,PUBLICO-19940610-007,PUBLICO-19950731-042,PUBLICO-19940426-106,PUBLICO-19950130-088,PUBLICO-19950807-017,PUBLICO-19940109-106,FSP950501-103|PUBLICO-19940309-127|PUBLICO-19940319-182|PUBLICO-19951111-008|PUBLICO-19940610-007|PUBLICO-19950731-042|PUBLICO-19940426-106|PUBLICO-19950130-088|PUBLICO-19950807-017|PUBLICO-19940109-106,
0157,2719,Onde é que ele nasceu?,Onde é que ele nasceu?,N/A,original,10,1000,26.6,PUBLICO-19940621-120,Publico,1994-06-21,Cultura,PUBLICO-19951023-110,FSP950402-114,FSP940523-071,FSP940430-090,PUBLICO-19940726-107,PUBLICO-19950718-131,PUBLICO-19950719-124,FSP941002-090,PUBLICO-19950913-122,PUBLICO-19940621-120|PUBLICO-19951023-110|FSP950402-114|FSP940523-071|FSP940430-090|PUBLICO-19940726-107|PUBLICO-19950718-131|PUBLICO-19950719-124|FSP941002-090|PUBLICO-19950913-122,
0158,2719,Quem eram os pais dele?,Quem eram os pais dele?,N/A,original,10,1000,96.1,PUBLICO-19951104-118,Publico,1995-11-04,Mundo,PUBLICO-19941130-143,PUBLICO-19940101-054,PUBLICO-19940524-152,PUBLICO-19950522-113,PUBLICO-19940308-114,PUBLICO-19940419-103,PUBLICO-19950508-119,PUBLICO-19950718-144,PUBLICO-19950831-127,PUBLICO-19951104-118|PUBLICO-19941130-143|PUBLICO-19940101-054|PUBLICO-19940524-152|PUBLICO-19950522-113|PUBLICO-19940308-114|PUBLICO-19940419-103|PUBLICO-19950508-119|PUBLICO-19950718-144|PUBLICO-19950831-127,
0159,2720,O que é um kilt?,O que é um kilt?,N/A,original,10,1000,28.6,FSP950107-088,Folha,950107,ILUSTRADA,FSP950406-114,PUBLICO-19950603-009,PUBLICO-19950604-007,FSP950615-107,FSP940901-092,FSP940707-088,FSP941030-155,FSP941101-079,FSP940716-110,FSP950107-088|FSP950406-114|PUBLICO-19950603-009|PUBLICO-19950604-007|FSP950615-107|FSP940901-092|FSP940707-088|FSP941030-155|FSP941101-079|FSP940716-110,
0160,2721,Quem realizou «Os Pássaros»?,Quem realizou «Os Pássaros»?,N/A,original,10,1000,46.4,PUBLICO-19950804-013,Publico,1995-08-04,Cultura,PUBLICO-19950301-001,PUBLICO-19950508-119,PUBLICO-19950607-150,PUBLICO-19951003-060,PUBLICO-19940406-111,PUBLICO-19940730-018,PUBLICO-19940520-109,PUBLICO-19950408-187,FSP951221-005,PUBLICO-19950804-013|PUBLICO-19950301-001|PUBLICO-19950508-119|PUBLICO-19950607-150|PUBLICO-19951003-060|PUBLICO-19940406-111|PUBLICO-19940730-018|PUBLICO-19940520-109|PUBLICO-19950408-187|FSP951221-005,
0161,2722,Quantos filmes realizou Jean Vigo?,Quantos filmes realizou Jean Vigo?,N/A,original,10,1000,59.0,PUBLICO-19940810-082,Publico,1994-08-10,Cultura,PUBLICO-19950221-005,PUBLICO-19940330-110,FSP950324-130,PUBLICO-19950513-147,PUBLICO-19950301-078,PUBLICO-19950430-130,PUBLICO-19950204-167,PUBLICO-19950404-148,PUBLICO-19950614-114,PUBLICO-19940810-082|PUBLICO-19950221-005|PUBLICO-19940330-110|FSP950324-130|PUBLICO-19950513-147|PUBLICO-19950301-078|PUBLICO-19950430-130|PUBLICO-19950204-167|PUBLICO-19950404-148|PUBLICO-19950614-114,
0162,2722,Diga um desses filmes.,Diga um desses filmes.,N/A,original,10,1000,46.0,FSP940118-171,Folha,940118,,PUBLICO-19940605-113,PUBLICO-19950103-090,PUBLICO-19950302-138,FSP950207-109,FSP941127-103,PUBLICO-19940615-126,PUBLICO-19940928-109,PUBLICO-19940507-032,PUBLICO-19940112-141,FSP940118-171|PUBLICO-19940605-113|PUBLICO-19950103-090|PUBLICO-19950302-138|FSP950207-109|FSP941127-103|PUBLICO-19940615-126|PUBLICO-19940928-109|PUBLICO-19940507-032|PUBLICO-19940112-141,
0163,2723,Qual o comprimento da Ponte do Øresund?,Qual o comprimento da Ponte do Øresund?,N/A,original,10,1000,72.6,PUBLICO-19941028-134,Publico,1994-10-28,Economia,PUBLICO-19940226-095,PUBLICO-19940126-102,PUBLICO-19950717-047,PUBLICO-19950717-055,PUBLICO-19940501-086,PUBLICO-19950902-077,PUBLICO-19950903-041,PUBLICO-19950710-058,PUBLICO-19950814-098,PUBLICO-19941028-134|PUBLICO-19940226-095|PUBLICO-19940126-102|PUBLICO-19950717-047|PUBLICO-19950717-055|PUBLICO-19940501-086|PUBLICO-19950902-077|PUBLICO-19950903-041|PUBLICO-19950710-058|PUBLICO-19950814-098,
0164,2724,Que companhia está baseada no Aeroporto Ben Gurion?,Que companhia está baseada no Aeroporto Ben Gurion?,N/A,original,10,1000,98.3,PUBLICO-19940301-004,Publico,1994-03-01,Cultura,PUBLICO-19950601-125,PUBLICO-19940301-112,PUBLICO-19950618-042,PUBLICO-19941004-114,PUBLICO-19940604-038,PUBLICO-19941125-108,PUBLICO-19950331-035,FSP941203-019,PUBLICO-19940321-087,PUBLICO-19940301-004|PUBLICO-19950601-125|PUBLICO-19940301-112|PUBLICO-19950618-042|PUBLICO-19941004-114|PUBLICO-19940604-038|PUBLICO-19941125-108|PUBLICO-19950331-035|FSP941203-019|PUBLICO-19940321-087,
0165,2725,Que navio americano foi afundado em Pearl Harbor in 1941?,Que navio americano foi afundado em Pearl Harbor in 1941?,N/A,original,10,1000,95.2,PUBLICO-19941006-034,Publico,1994-10-06,Cien_Tecn_Educ,PUBLICO-19941011-050,FSP950508-113,PUBLICO-19950225-132,FSP950508-121,FSP940807-116,PUBLICO-19950212-068,PUBLICO-19941124-006,PUBLICO-19941005-048,PUBLICO-19940820-054,PUBLICO-19941006-034|PUBLICO-19941011-050|FSP950508-113|PUBLICO-19950225-132|FSP950508-121|FSP940807-116|PUBLICO-19950212-068|PUBLICO-19941124-006|PUBLICO-19941005-048|PUBLICO-19940820-054,
0166,2725,E que navio japonês?,E que navio japonês?,N/A,original,10,1000,17.4,PUBLICO-19950127-105,Publico,1995-01-27,Nacional,FSP940831-036,PUBLICO-19950415-111,FSP940317-186,PUBLICO-19950504-169,PUBLICO-19950813-058,FSP951216-118,PUBLICO-19941007-103,PUBLICO-19941127-035,PUBLICO-19950726-121,PUBLICO-19950127-105|FSP940831-036|PUBLICO-19950415-111|FSP940317-186|PUBLICO-19950504-169|PUBLICO-19950813-058|FSP951216-118|PUBLICO-19941007-103|PUBLICO-19941127-035|PUBLICO-19950726-121,
0167,2726,O que é o Crescente Fértil?,O que é o Crescente Fértil?,N/A,original,10,1000,39.9,PUBLICO-19940521-140,Publico,1994-05-21,Sociedade,PUBLICO-19950115-046,PUBLICO-19950702-036,PUBLICO-19950205-037,PUBLICO-19941018-066,PUBLICO-19950618-137,PUBLICO-19950819-048,PUBLICO-19950912-119,PUBLICO-19940813-097,PUBLICO-19940409-176,PUBLICO-19940521-140|PUBLICO-19950115-046|PUBLICO-19950702-036|PUBLICO-19950205-037|PUBLICO-19941018-066|PUBLICO-19950618-137|PUBLICO-19950819-048|PUBLICO-19950912-119|PUBLICO-19940813-097|PUBLICO-19940409-176,
0168,2727,Diga um clube de futebol de Campinas.,Diga um clube de futebol de Campinas.,N/A,original,10,1000,55.5,PUBLICO-19940601-022,Publico,1994-06-01,Desporto,PUBLICO-19941108-106,PUBLICO-19951220-011,PUBLICO-19940605-109,PUBLICO-19950130-031,PUBLICO-19941112-020,PUBLICO-19941205-032,PUBLICO-19940201-110,PUBLICO-19950301-010,PUBLICO-19950513-085,PUBLICO-19940601-022|PUBLICO-19941108-106|PUBLICO-19951220-011|PUBLICO-19940605-109|PUBLICO-19950130-031|PUBLICO-19941112-020|PUBLICO-19941205-032|PUBLICO-19940201-110|PUBLICO-19950301-010|PUBLICO-19950513-085,
0169,2727,E um de Belo Horizonte.,E um de Belo Horizonte.,N/A,original,10,1000,41.5,PUBLICO-19940304-007,Publico,1994-03-04,Cultura,FSP951020-104,FSP950205-127,FSP950829-095,FSP940422-080,FSP940127-110,FSP940323-029,FSP950526-118,FSP951221-113,FSP951111-115,PUBLICO-19940304-007|FSP951020-104|FSP950205-127|FSP950829-095|FSP940422-080|FSP940127-110|FSP940323-029|FSP950526-118|FSP951221-113|FSP951111-115,
0170,2728,Qual a capital do Mato Grosso?,Qual a capital do Mato Grosso?,N/A,original,10,1000,46.0,FSP950409-031,Folha,950409,BRASIL,PUBLICO-19940618-163,PUBLICO-19940621-117,FSP940102-072,FSP951030-022,FSP940219-132,FSP940417-083,FSP951112-012,FSP950205-132,FSP950129-076,FSP950409-031|PUBLICO-19940618-163|PUBLICO-19940621-117|FSP940102-072|FSP951030-022|FSP940219-132|FSP940417-083|FSP951112-012|FSP950205-132|FSP950129-076,
0171,2729,Quem foi o oitavo marido de Elizabeth Taylor?,Quem foi o oitavo marido de Elizabeth Taylor?,N/A,original,10,1000,94.8,PUBLICO-19941227-126,Publico,1994-12-27,Sociedade,PUBLICO-19950307-138,PUBLICO-19951102-059,PUBLICO-19940223-191,PUBLICO-19940224-151,PUBLICO-19940218-098,PUBLICO-19940605-090,PUBLICO-19940709-015,PUBLICO-19950116-013,FSP951023-103,PUBLICO-19941227-126|PUBLICO-19950307-138|PUBLICO-19951102-059|PUBLICO-19940223-191|PUBLICO-19940224-151|PUBLICO-19940218-098|PUBLICO-19940605-090|PUBLICO-19940709-015|PUBLICO-19950116-013|FSP951023-103,
0172,2729,Quando é que eles se casaram?,Quando é que eles se casaram?,N/A,original,10,1000,56.3,FSP940501-170,Folha,940501,,FSP951016-014,PUBLICO-19951205-163,PUBLICO-19951122-136,PUBLICO-19941106-058,FSP940404-110,PUBLICO-19951108-103,FSP950702-128,FSP950430-046,PUBLICO-19940714-106,FSP940501-170|FSP951016-014|PUBLICO-19951205-163|PUBLICO-19951122-136|PUBLICO-19941106-058|FSP940404-110|PUBLICO-19951108-103|FSP950702-128|FSP950430-046|PUBLICO-19940714-106,
0173,2729,Qual é a nacionalidade dela?,Qual é a nacionalidade dela?,N/A,original,10,1000,39.6,PUBLICO-19940301-112,Publico,1994-03-01,Nacional,PUBLICO-19950718-144,FSP940612-133,FSP950402-054,PUBLICO-19951109-114,PUBLICO-19951205-163,PUBLICO-19940117-109,PUBLICO-19940819-012,PUBLICO-19940524-087,FSP940331-037,PUBLICO-19940301-112|PUBLICO-19950718-144|FSP940612-133|FSP950402-054|PUBLICO-19951109-114|PUBLICO-19951205-163|PUBLICO-19940117-109|PUBLICO-19940819-012|PUBLICO-19940524-087|FSP940331-037,
0174,2730,Quantos gêneros tem o alemão?,Quantos gêneros tem o alemão?,N/A,original,10,1000,57.6,PUBLICO-19940509-100,Publico,1994-05-09,Mundo,PUBLICO-19951205-166,FSP951002-147,PUBLICO-19950531-135,FSP950430-132,PUBLICO-19940201-098,PUBLICO-19940905-030,PUBLICO-19940601-087,FSP941229-091,PUBLICO-19940125-007,PUBLICO-19940509-100|PUBLICO-19951205-166|FSP951002-147|PUBLICO-19950531-135|FSP950430-132|PUBLICO-19940201-098|PUBLICO-19940905-030|PUBLICO-19940601-087|FSP941229-091|PUBLICO-19940125-007,
0175,2730,E quantos tem o romanche?,E quantos tem o romanche?,N/A,original,10,1000,43.6,PUBLICO-19940315-131,Publico,1994-03-15,Cultura,PUBLICO-19950307-135,PUBLICO-19951121-011,PUBLICO-19950831-127,PUBLICO-19950918-106,PUBLICO-19950207-126,PUBLICO-19940201-105,FSP950219-135,PUBLICO-19950717-089,PUBLICO-19951010-120,PUBLICO-19940315-131|PUBLICO-19950307-135|PUBLICO-19951121-011|PUBLICO-19950831-127|PUBLICO-19950918-106|PUBLICO-19950207-126|PUBLICO-19940201-105|FSP950219-135|PUBLICO-19950717-089|PUBLICO-19951010-120,
0176,2731,Quanto tempo reinou Ramsés II?,Quanto tempo reinou Ramsés II?,N/A,original,10,1000,39.6,PUBLICO-19950315-110,Publico,1995-03-15,,PUBLICO-19950608-016,PUBLICO-19940615-150,PUBLICO-19940104-107,PUBLICO-19940611-045,PUBLICO-19950528-041,PUBLICO-19940526-089,PUBLICO-19940819-114,PUBLICO-19941109-139,PUBLICO-19950329-004,PUBLICO-19950315-110|PUBLICO-19950608-016|PUBLICO-19940615-150|PUBLICO-19940104-107|PUBLICO-19940611-045|PUBLICO-19950528-041|PUBLICO-19940526-089|PUBLICO-19940819-114|PUBLICO-19941109-139|PUBLICO-19950329-004,
0177,2731,Quando começou o seu reinado?,Quando começou o seu reinado?,N/A,original,10,1000,55.3,PUBLICO-19940416-191,Publico,1994-04-16,Mundo,PUBLICO-19941213-140,PUBLICO-19950425-157,PUBLICO-19950120-130,PUBLICO-19940219-067,PUBLICO-19940310-006,PUBLICO-19950311-175,PUBLICO-19950813-059,PUBLICO-19951001-016,PUBLICO-19950307-130,PUBLICO-19940416-191|PUBLICO-19941213-140|PUBLICO-19950425-157|PUBLICO-19950120-130|PUBLICO-19940219-067|PUBLICO-19940310-006|PUBLICO-19950311-175|PUBLICO-19950813-059|PUBLICO-19951001-016|PUBLICO-19950307-130,
0178,2731,Ele ordenou a construção de que templos?,Ele ordenou a construção de que templos?,N/A,original,10,1000,68.9,PUBLICO-19941213-140,Publico,1994-12-13,Mundo,PUBLICO-19940622-150,PUBLICO-19940821-021,PUBLICO-19950213-109,PUBLICO-19940614-055,PUBLICO-19951230-053,PUBLICO-19951209-088,FSP950522-032,FSP940804-082,PUBLICO-19951204-041,PUBLICO-19941213-140|PUBLICO-19940622-150|PUBLICO-19940821-021|PUBLICO-19950213-109|PUBLICO-19940614-055|PUBLICO-19951230-053|PUBLICO-19951209-088|FSP950522-032|FSP940804-082|PUBLICO-19951204-041,
0179,2732,Que se passou a 9 de Novembro de 1991?,Que se passou a 9 de Novembro de 1991?,N/A,original,10,1000,97.3,PUBLICO-19950212-113,Publico,1995-02-12,Mundo,PUBLICO-19950603-198,PUBLICO-19950725-175,PUBLICO-19940421-136,PUBLICO-19940416-191,PUBLICO-19940715-083,PUBLICO-19940121-006,PUBLICO-19951231-089,PUBLICO-19950730-144,PUBLICO-19941228-112,PUBLICO-19950212-113|PUBLICO-19950603-198|PUBLICO-19950725-175|PUBLICO-19940421-136|PUBLICO-19940416-191|PUBLICO-19940715-083|PUBLICO-19940121-006|PUBLICO-19951231-089|PUBLICO-19950730-144|PUBLICO-19941228-112,
0180,2733,Quantos actos tem a ópera Verdi da Aida?,Quantos actos tem a ópera Verdi da Aida?,N/A,original,10,1000,141.7,PUBLICO-19950726-141,Publico,1995-07-26,Cultura,PUBLICO-19940707-007,PUBLICO-19950726-134,PUBLICO-19940121-088,PUBLICO-19940127-016,PUBLICO-19941101-104,PUBLICO-19950902-004,PUBLICO-19941130-131,PUBLICO-19950315-108,PUBLICO-19940602-142,PUBLICO-19950726-141|PUBLICO-19940707-007|PUBLICO-19950726-134|PUBLICO-19940121-088|PUBLICO-19940127-016|PUBLICO-19941101-104|PUBLICO-19950902-004|PUBLICO-19941130-131|PUBLICO-19950315-108|PUBLICO-19940602-142,
0181,2733,Quem escreveu o libretto dessa ópera?,Quem escreveu o libretto dessa ópera?,N/A,original,10,1000,117.0,PUBLICO-19941109-107,Publico,1994-11-09,Cultura,PUBLICO-19941012-018,PUBLICO-19951017-112,PUBLICO-19940331-113,PUBLICO-19940511-010,PUBLICO-19950902-004,FSP940213-147,PUBLICO-19950926-003,PUBLICO-19950111-100,FSP950305-112,PUBLICO-19941109-107|PUBLICO-19941012-018|PUBLICO-19951017-112|PUBLICO-19940331-113|PUBLICO-19940511-010|PUBLICO-19950902-004|FSP940213-147|PUBLICO-19950926-003|PUBLICO-19950111-100|FSP950305-112,
0182,2733,Quando é que estreou a ópera?,Quando é que estreou a ópera?,N/A,original,10,1000,35.9,PUBLICO-19951227-086,Publico,1995-12-27,Cultura,PUBLICO-19940222-003,FSP951122-142,PUBLICO-19950614-114,PUBLICO-19950208-118,FSP940402-136,PUBLICO-19940612-037,FSP950802-104,PUBLICO-19940420-169,PUBLICO-19941014-003,PUBLICO-19951227-086|PUBLICO-19940222-003|FSP951122-142|PUBLICO-19950614-114|PUBLICO-19950208-118|FSP940402-136|PUBLICO-19940612-037|FSP950802-104|PUBLICO-19940420-169|PUBLICO-19941014-003,
